transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
53657,2024-02-16,414,13,4,1,455.9,5.0,455.9,256.1,199.8,Credit Card
53658,2024-02-16,415,6,6,2,445.16,0.0,890.32,534.68,355.64,Debit Card
53659,2024-02-16,346,3,8,1,1144.24,0.0,1144.24,706.76,437.48,Credit Card
53660,2024-02-16,538,27,8,3,20.68,0.0,62.04,36.84,25.2,Debit Card
53661,2024-02-16,516,11,2,3,156.8,5.0,470.39,232.62,237.77,Debit Card
53662,2024-02-16,489,6,1,2,378.39,15.0,756.77,534.68,222.09,Cash
53663,2024-02-16,1272,17,6,1,282.03,0.0,282.03,168.46,113.57,Credit Card
53664,2024-02-16,1475,6,3,4,445.16,0.0,1780.64,1069.36,711.28,Credit Card
53665,2024-02-16,113,24,1,1,14.04,0.0,14.04,7.41,6.63,Debit Card
53666,2024-02-16,1508,4,5,1,1219.0,10.0,1219.0,756.72,462.28,Debit Card
53667,2024-02-16,299,10,7,1,132.56,20.0,132.56,66.39,66.17,Credit Card
53668,2024-02-16,1877,22,1,3,110.46,0.0,331.38,158.7,172.68,Debit Card
53669,2024-02-16,1111,17,6,1,282.03,0.0,282.03,168.46,113.57,Credit Card
53670,2024-02-16,1242,18,4,1,166.95,0.0,166.95,84.34,82.61,Credit Card
53671,2024-02-16,1556,9,7,4,56.7,5.0,226.78,109.56,117.22,Digital Wallet
53672,2024-02-16,938,23,6,3,12.53,5.0,37.59,20.7,16.89,Cash
53673,2024-02-16,1126,9,7,3,56.7,5.0,170.09,82.17,87.92,Debit Card
53674,2024-02-16,1114,21,5,1,274.75,5.0,274.75,131.47,143.28,Credit Card
53675,2024-02-16,572,18,5,1,150.25,10.0,150.25,84.34,65.91,Debit Card
53676,2024-02-16,9,2,4,1,521.29,0.0,521.29,298.35,222.94,Debit Card
53677,2024-02-16,109,10,8,1,149.13,10.0,149.13,66.39,82.74,Debit Card
53678,2024-02-16,977,13,2,1,455.9,5.0,455.9,256.1,199.8,Credit Card
53679,2024-02-16,460,3,6,2,1144.24,0.0,2288.48,1413.52,874.96,Credit Card
53680,2024-02-16,1224,14,2,1,69.91,5.0,69.91,37.51,32.4,Digital Wallet
53681,2024-02-16,237,7,8,2,24.78,0.0,49.56,20.8,28.76,Debit Card
53682,2024-02-16,1103,4,1,2,1219.0,10.0,2437.99,1513.44,924.55,Debit Card
53683,2024-02-16,112,26,5,1,23.57,5.0,23.57,12.92,10.65,Debit Card
53684,2024-02-16,1508,22,1,2,110.46,0.0,220.92,105.8,115.12,Debit Card
53685,2024-02-16,1153,19,4,1,336.03,0.0,336.03,172.0,164.03,Debit Card
53686,2024-02-16,157,11,4,1,165.05,0.0,165.05,77.54,87.51,Credit Card
53687,2024-02-16,1001,26,4,1,24.81,0.0,24.81,12.92,11.89,Debit Card
53688,2024-02-16,1753,20,6,5,330.73,5.0,1653.66,883.8,769.86,Credit Card
53689,2024-02-16,1971,5,7,2,719.59,0.0,1439.18,795.84,643.34,Credit Card
53690,2024-02-16,1074,6,5,1,445.16,0.0,445.16,267.34,177.82,Credit Card
53691,2024-02-17,1268,12,4,3,77.19,5.0,231.56,101.28,130.28,Credit Card
53692,2024-02-17,1097,13,1,1,407.91,15.0,407.91,256.1,151.81,Credit Card
53693,2024-02-17,211,17,1,1,282.03,0.0,282.03,168.46,113.57,Credit Card
53694,2024-02-17,1818,19,5,4,336.03,0.0,1344.12,688.0,656.12,Debit Card
53695,2024-02-17,1608,10,7,1,124.27,25.0,124.27,66.39,57.88,Cash
53696,2024-02-17,1100,19,7,1,336.03,0.0,336.03,172.0,164.03,Debit Card
53697,2024-02-17,607,20,7,1,348.14,0.0,348.14,176.76,171.38,Credit Card
53698,2024-02-17,1413,6,3,3,445.16,0.0,1335.48,802.02,533.46,Cash
53699,2024-02-17,1992,1,1,1,1013.23,0.0,1013.23,559.81,453.42,Credit Card
53700,2024-02-17,781,10,1,1,165.7,0.0,165.7,66.39,99.31,Credit Card
53701,2024-02-17,413,17,2,1,267.93,5.0,267.93,168.46,99.47,Credit Card
53702,2024-02-17,1805,16,3,1,347.95,15.0,347.95,234.55,113.4,Cash
53703,2024-02-17,381,6,7,1,378.39,15.0,378.39,267.34,111.05,Debit Card
53704,2024-02-17,294,18,8,1,166.95,0.0,166.95,84.34,82.61,Debit Card
53705,2024-02-17,1635,13,1,1,479.89,0.0,479.89,256.1,223.79,Credit Card
53706,2024-02-17,1412,22,1,1,110.46,0.0,110.46,52.9,57.56,Credit Card
53707,2024-02-17,940,6,4,1,400.64,10.0,400.64,267.34,133.3,Credit Card
53708,2024-02-17,242,6,7,2,445.16,0.0,890.32,534.68,355.64,Debit Card
53709,2024-02-17,1327,10,4,5,165.7,0.0,828.5,331.95,496.55,Debit Card
53710,2024-02-17,1373,10,4,1,157.41,5.0,157.41,66.39,91.02,Cash
53711,2024-02-17,1024,12,4,2,69.06,15.0,138.12,67.52,70.61,Debit Card
53712,2024-02-17,746,5,1,2,719.59,0.0,1439.18,795.84,643.34,Credit Card
53713,2024-02-17,101,24,4,1,14.04,0.0,14.04,7.41,6.63,Debit Card
53714,2024-02-17,364,3,3,1,1144.24,0.0,1144.24,706.76,437.48,Debit Card
53715,2024-02-17,1590,14,8,1,66.23,10.0,66.23,37.51,28.72,Credit Card
53716,2024-02-17,1784,19,8,3,285.63,15.0,856.88,516.0,340.88,Cash
53717,2024-02-17,1568,26,3,1,24.81,0.0,24.81,12.92,11.89,Credit Card
53718,2024-02-17,386,19,8,1,319.23,5.0,319.23,172.0,147.23,Credit Card
53719,2024-02-17,1716,4,7,2,1286.72,5.0,2573.44,1513.44,1060.0,Debit Card
53720,2024-02-17,1068,10,2,2,165.7,0.0,331.4,132.78,198.62,Debit Card
53721,2024-02-17,1826,12,2,1,81.25,0.0,81.25,33.76,47.49,Digital Wallet
53722,2024-02-17,758,13,1,2,479.89,0.0,959.78,512.2,447.58,Credit Card
53723,2024-02-17,1717,11,8,5,165.05,0.0,825.25,387.7,437.55,Credit Card
53724,2024-02-17,1559,24,6,4,14.04,0.0,56.16,29.64,26.52,Credit Card
53725,2024-02-17,145,8,7,2,136.98,0.0,273.96,124.52,149.44,Digital Wallet
53726,2024-02-17,76,24,3,2,11.93,15.0,23.87,14.82,9.05,Credit Card
53727,2024-02-17,578,4,2,1,1286.72,5.0,1286.72,756.72,530.0,Credit Card
53728,2024-02-17,429,4,7,1,1354.44,0.0,1354.44,756.72,597.72,Digital Wallet
53729,2024-02-17,1537,15,5,1,385.49,10.0,385.49,240.02,145.47,Debit Card
53730,2024-02-17,1857,20,5,2,348.14,0.0,696.28,353.52,342.76,Cash
53731,2024-02-17,254,4,5,1,1286.72,5.0,1286.72,756.72,530.0,Debit Card
53732,2024-02-17,690,1,8,1,810.58,20.0,810.58,559.81,250.77,Cash
53733,2024-02-17,576,7,3,1,24.78,0.0,24.78,10.4,14.38,Debit Card
53734,2024-02-17,1306,17,6,1,282.03,0.0,282.03,168.46,113.57,Credit Card
53735,2024-02-17,560,17,1,1,282.03,0.0,282.03,168.46,113.57,Credit Card
53736,2024-02-17,105,9,6,2,53.71,10.0,107.42,54.78,52.64,Credit Card
53737,2024-02-17,770,24,7,1,13.34,5.0,13.34,7.41,5.93,Credit Card
53738,2024-02-17,1915,26,6,1,24.81,0.0,24.81,12.92,11.89,Credit Card
53739,2024-02-17,1290,6,6,3,445.16,0.0,1335.48,802.02,533.46,Credit Card
53740,2024-02-17,1286,13,8,1,479.89,0.0,479.89,256.1,223.79,Credit Card
53741,2024-02-17,1395,17,3,1,282.03,0.0,282.03,168.46,113.57,Credit Card
53742,2024-02-17,1107,12,4,1,77.19,5.0,77.19,33.76,43.43,Credit Card
53743,2024-02-17,480,8,3,2,136.98,0.0,273.96,124.52,149.44,Debit Card
53744,2024-02-17,66,25,7,1,35.43,0.0,35.43,19.01,16.42,Credit Card
53745,2024-02-17,488,9,4,1,59.68,0.0,59.68,27.39,32.29,Debit Card
53746,2024-02-17,737,24,5,2,11.93,15.0,23.87,14.82,9.05,Cash
53747,2024-02-17,1062,16,4,1,347.95,15.0,347.95,234.55,113.4,Cash
53748,2024-02-17,989,7,3,2,22.3,10.0,44.6,20.8,23.8,Credit Card
53749,2024-02-17,1121,7,2,1,24.78,0.0,24.78,10.4,14.38,Credit Card
53750,2024-02-17,1752,23,3,1,13.19,0.0,13.19,6.9,6.29,Debit Card
53751,2024-02-17,1851,19,7,1,336.03,0.0,336.03,172.0,164.03,Credit Card
53752,2024-02-17,1498,10,1,3,157.41,5.0,472.25,199.17,273.07,Credit Card
53753,2024-02-17,16,26,6,5,24.81,0.0,124.05,64.6,59.45,Cash
53754,2024-02-17,975,9,8,1,59.68,0.0,59.68,27.39,32.29,Credit Card
53755,2024-02-17,17,20,5,2,278.51,20.0,557.02,353.52,203.5,Digital Wallet
53756,2024-02-17,799,7,3,1,23.54,5.0,23.54,10.4,13.14,Credit Card
53757,2024-02-17,622,14,8,2,58.87,20.0,117.74,75.02,42.72,Credit Card
53758,2024-02-17,1749,9,8,2,59.68,0.0,119.36,54.78,64.58,Debit Card
53759,2024-02-17,1756,11,6,4,140.29,15.0,561.17,310.16,251.01,Credit Card
53760,2024-02-17,1094,22,2,1,104.94,5.0,104.94,52.9,52.04,Debit Card
53761,2024-02-18,963,11,6,1,148.55,10.0,148.55,77.54,71.01,Debit Card
53762,2024-02-18,194,26,8,3,23.57,5.0,70.71,38.76,31.95,Digital Wallet
53763,2024-02-18,690,23,3,1,12.53,5.0,12.53,6.9,5.63,Credit Card
53764,2024-02-18,1317,9,3,1,50.73,15.0,50.73,27.39,23.34,Cash
53765,2024-02-18,411,10,2,5,157.41,5.0,787.07,331.95,455.12,Digital Wallet
53766,2024-02-18,745,11,6,3,148.55,10.0,445.64,232.62,213.02,Debit Card
53767,2024-02-18,1547,1,2,2,1013.23,0.0,2026.46,1119.62,906.84,Credit Card
53768,2024-02-18,1433,25,6,1,30.12,15.0,30.12,19.01,11.11,Debit Card
53769,2024-02-18,1667,10,5,3,149.13,10.0,447.39,199.17,248.22,Debit Card
53770,2024-02-18,1738,8,5,1,123.28,10.0,123.28,62.26,61.02,Credit Card
53771,2024-02-18,683,22,4,1,110.46,0.0,110.46,52.9,57.56,Debit Card
53772,2024-02-18,1799,15,6,2,428.32,0.0,856.64,480.04,376.6,Credit Card
53773,2024-02-18,677,20,8,1,348.14,0.0,348.14,176.76,171.38,Debit Card
53774,2024-02-18,1903,27,6,2,18.61,10.0,37.22,24.56,12.66,Digital Wallet
53775,2024-02-18,666,24,6,1,14.04,0.0,14.04,7.41,6.63,Debit Card
53776,2024-02-18,77,15,5,2,428.32,0.0,856.64,480.04,376.6,Digital Wallet
53777,2024-02-18,87,8,6,2,123.28,10.0,246.56,124.52,122.04,Credit Card
53778,2024-02-18,848,10,7,5,140.84,15.0,704.23,331.95,372.28,Debit Card
53779,2024-02-18,1509,5,8,1,647.63,10.0,647.63,397.92,249.71,Credit Card
53780,2024-02-18,628,20,1,1,348.14,0.0,348.14,176.76,171.38,Debit Card
53781,2024-02-18,1724,13,6,1,383.91,20.0,383.91,256.1,127.81,Credit Card
53782,2024-02-18,638,21,8,1,274.75,5.0,274.75,131.47,143.28,Debit Card
53783,2024-02-18,611,6,4,3,400.64,10.0,1201.93,802.02,399.91,Credit Card
53784,2024-02-18,1224,10,4,1,132.56,20.0,132.56,66.39,66.17,Debit Card
53785,2024-02-18,1917,21,1,2,245.83,15.0,491.66,262.94,228.72,Debit Card
53786,2024-02-18,1593,20,3,1,330.73,5.0,330.73,176.76,153.97,Cash
53787,2024-02-18,1263,23,2,1,12.53,5.0,12.53,6.9,5.63,Debit Card
53788,2024-02-18,1042,5,7,1,683.61,5.0,683.61,397.92,285.69,Debit Card
53789,2024-02-18,1879,17,2,2,211.52,25.0,423.04,336.92,86.12,Debit Card
53790,2024-02-18,1423,25,7,2,33.66,5.0,67.32,38.02,29.3,Credit Card
53791,2024-02-18,1604,8,5,2,123.28,10.0,246.56,124.52,122.04,Credit Card
53792,2024-02-18,447,9,6,3,59.68,0.0,179.04,82.17,96.87,Cash
53793,2024-02-18,1256,8,3,1,123.28,10.0,123.28,62.26,61.02,Digital Wallet
53794,2024-02-18,129,14,3,3,66.23,10.0,198.69,112.53,86.16,Digital Wallet
53795,2024-02-18,638,23,6,1,10.55,20.0,10.55,6.9,3.65,Credit Card
53796,2024-02-18,1031,4,5,1,1151.27,15.0,1151.27,756.72,394.55,Cash
53797,2024-02-18,706,2,2,1,495.23,5.0,495.23,298.35,196.88,Credit Card
53798,2024-02-18,281,13,7,2,455.9,5.0,911.79,512.2,399.59,Digital Wallet
53799,2024-02-18,676,5,2,1,719.59,0.0,719.59,397.92,321.67,Debit Card
53800,2024-02-18,691,15,4,1,385.49,10.0,385.49,240.02,145.47,Credit Card
53801,2024-02-18,1616,19,3,5,336.03,0.0,1680.15,860.0,820.15,Credit Card
53802,2024-02-18,1601,23,8,1,13.19,0.0,13.19,6.9,6.29,Credit Card
53803,2024-02-18,1890,23,6,1,13.19,0.0,13.19,6.9,6.29,Credit Card
53804,2024-02-18,897,15,3,1,385.49,10.0,385.49,240.02,145.47,Debit Card
53805,2024-02-18,1362,8,6,1,116.43,15.0,116.43,62.26,54.17,Debit Card
53806,2024-02-18,473,22,6,2,110.46,0.0,220.92,105.8,115.12,Debit Card
53807,2024-02-18,1577,23,8,2,13.19,0.0,26.38,13.8,12.58,Debit Card
53808,2024-02-18,1239,6,1,2,378.39,15.0,756.77,534.68,222.09,Credit Card
53809,2024-02-18,1732,4,6,1,1219.0,10.0,1219.0,756.72,462.28,Cash
53810,2024-02-18,1411,3,6,3,1144.24,0.0,3432.72,2120.28,1312.44,Debit Card
53811,2024-02-18,1911,16,7,1,327.48,20.0,327.48,234.55,92.93,Debit Card
53812,2024-02-18,1364,2,3,2,521.29,0.0,1042.58,596.7,445.88,Credit Card
53813,2024-02-18,413,3,4,1,1144.24,0.0,1144.24,706.76,437.48,Debit Card
53814,2024-02-18,494,12,5,2,69.06,15.0,138.12,67.52,70.61,Digital Wallet
53815,2024-02-18,1177,24,1,2,12.64,10.0,25.27,14.82,10.45,Credit Card
53816,2024-02-18,1489,17,2,1,267.93,5.0,267.93,168.46,99.47,Credit Card
53817,2024-02-18,1694,26,3,1,23.57,5.0,23.57,12.92,10.65,Cash
53818,2024-02-18,265,8,8,2,123.28,10.0,246.56,124.52,122.04,Credit Card
53819,2024-02-18,1556,26,7,3,24.81,0.0,74.43,38.76,35.67,Debit Card
53820,2024-02-18,306,11,4,1,165.05,0.0,165.05,77.54,87.51,Debit Card
53821,2024-02-18,1359,19,4,1,319.23,5.0,319.23,172.0,147.23,Credit Card
53822,2024-02-18,1890,23,1,1,11.87,10.0,11.87,6.9,4.97,Debit Card
53823,2024-02-18,896,21,3,4,289.21,0.0,1156.84,525.88,630.96,Credit Card
53824,2024-02-18,328,23,2,1,12.53,5.0,12.53,6.9,5.63,Debit Card
53825,2024-02-18,1910,14,6,1,66.23,10.0,66.23,37.51,28.72,Debit Card
53826,2024-02-18,1813,26,2,2,24.81,0.0,49.62,25.84,23.78,Debit Card
53827,2024-02-18,1604,15,5,1,428.32,0.0,428.32,240.02,188.3,Credit Card
53828,2024-02-18,1742,12,1,1,73.12,10.0,73.12,33.76,39.37,Credit Card
53829,2024-02-18,1087,15,8,1,428.32,0.0,428.32,240.02,188.3,Debit Card
53830,2024-02-18,1251,27,4,2,20.68,0.0,41.36,24.56,16.8,Credit Card
53831,2024-02-18,299,26,3,1,23.57,5.0,23.57,12.92,10.65,Debit Card
53832,2024-02-18,278,19,6,4,336.03,0.0,1344.12,688.0,656.12,Credit Card
53833,2024-02-18,556,12,5,2,81.25,0.0,162.5,67.52,94.98,Debit Card
53834,2024-02-18,260,2,8,3,521.29,0.0,1563.87,895.05,668.82,Debit Card
53835,2024-02-18,967,12,6,1,69.06,15.0,69.06,33.76,35.3,Cash
53836,2024-02-18,1454,20,1,1,330.73,5.0,330.73,176.76,153.97,Credit Card
53837,2024-02-18,1018,9,3,1,59.68,0.0,59.68,27.39,32.29,Credit Card
53838,2024-02-18,711,3,4,1,1144.24,0.0,1144.24,706.76,437.48,Credit Card
53839,2024-02-18,1269,16,1,1,368.42,10.0,368.42,234.55,133.87,Credit Card
53840,2024-02-19,1252,2,2,1,521.29,0.0,521.29,298.35,222.94,Credit Card
53841,2024-02-19,1798,7,8,2,24.78,0.0,49.56,20.8,28.76,Debit Card
53842,2024-02-19,16,5,3,2,719.59,0.0,1439.18,795.84,643.34,Debit Card
53843,2024-02-19,157,7,4,1,24.78,0.0,24.78,10.4,14.38,Debit Card
53844,2024-02-19,1489,12,5,2,81.25,0.0,162.5,67.52,94.98,Cash
53845,2024-02-19,984,12,7,4,81.25,0.0,325.0,135.04,189.96,Cash
53846,2024-02-19,784,17,4,1,282.03,0.0,282.03,168.46,113.57,Cash
53847,2024-02-19,1191,8,4,1,130.13,5.0,130.13,62.26,67.87,Debit Card
53848,2024-02-19,1350,18,1,2,166.95,0.0,333.9,168.68,165.22,Cash
53849,2024-02-19,1530,27,8,2,20.68,0.0,41.36,24.56,16.8,Credit Card
53850,2024-02-19,83,23,8,1,11.87,10.0,11.87,6.9,4.97,Credit Card
53851,2024-02-19,628,6,4,1,445.16,0.0,445.16,267.34,177.82,Cash
53852,2024-02-19,836,26,6,2,24.81,0.0,49.62,25.84,23.78,Debit Card
53853,2024-02-19,613,9,4,4,50.73,15.0,202.91,109.56,93.35,Credit Card
53854,2024-02-19,1777,10,2,3,165.7,0.0,497.1,199.17,297.93,Debit Card
53855,2024-02-19,72,2,5,2,469.16,10.0,938.32,596.7,341.62,Debit Card
53856,2024-02-19,328,8,7,1,109.58,20.0,109.58,62.26,47.32,Digital Wallet
53857,2024-02-19,410,7,2,3,23.54,5.0,70.62,31.2,39.42,Credit Card
53858,2024-02-19,1680,4,5,1,1286.72,5.0,1286.72,756.72,530.0,Cash
53859,2024-02-19,675,23,1,5,12.53,5.0,62.65,34.5,28.15,Credit Card
53860,2024-02-19,458,13,6,2,479.89,0.0,959.78,512.2,447.58,Credit Card
53861,2024-02-19,1837,14,6,1,62.55,15.0,62.55,37.51,25.04,Credit Card
53862,2024-02-19,1737,25,6,4,35.43,0.0,141.72,76.04,65.68,Credit Card
53863,2024-02-19,1124,2,6,1,521.29,0.0,521.29,298.35,222.94,Credit Card
53864,2024-02-19,1570,22,8,1,99.41,10.0,99.41,52.9,46.51,Credit Card
53865,2024-02-19,242,9,8,2,59.68,0.0,119.36,54.78,64.58,Credit Card
53866,2024-02-19,1536,19,3,1,336.03,0.0,336.03,172.0,164.03,Credit Card
53867,2024-02-19,584,6,8,2,356.13,20.0,712.26,534.68,177.58,Debit Card
53868,2024-02-19,1595,22,1,1,88.37,20.0,88.37,52.9,35.47,Debit Card
53869,2024-02-19,1477,3,7,3,1144.24,0.0,3432.72,2120.28,1312.44,Debit Card
53870,2024-02-19,1505,19,2,1,302.43,10.0,302.43,172.0,130.43,Debit Card
53871,2024-02-19,1644,9,4,3,59.68,0.0,179.04,82.17,96.87,Credit Card
53872,2024-02-19,828,12,1,1,77.19,5.0,77.19,33.76,43.43,Cash
53873,2024-02-19,1042,19,8,4,285.63,15.0,1142.5,688.0,454.5,Credit Card
53874,2024-02-19,497,16,7,1,409.35,0.0,409.35,234.55,174.8,Credit Card
53875,2024-02-19,1922,3,3,1,1029.82,10.0,1029.82,706.76,323.06,Digital Wallet
53876,2024-02-19,815,13,6,1,479.89,0.0,479.89,256.1,223.79,Credit Card
53877,2024-02-19,637,2,4,1,521.29,0.0,521.29,298.35,222.94,Debit Card
53878,2024-02-19,788,19,5,1,302.43,10.0,302.43,172.0,130.43,Cash
53879,2024-02-19,364,20,4,1,348.14,0.0,348.14,176.76,171.38,Debit Card
53880,2024-02-19,1449,25,7,1,35.43,0.0,35.43,19.01,16.42,Debit Card
53881,2024-02-20,1547,23,4,1,11.21,15.0,11.21,6.9,4.31,Credit Card
53882,2024-02-20,162,15,3,1,364.07,15.0,364.07,240.02,124.05,Digital Wallet
53883,2024-02-20,446,16,6,1,388.88,5.0,388.88,234.55,154.33,Cash
53884,2024-02-20,1605,15,6,1,385.49,10.0,385.49,240.02,145.47,Cash
53885,2024-02-20,1327,24,8,2,11.93,15.0,23.87,14.82,9.05,Digital Wallet
53886,2024-02-20,286,19,5,1,336.03,0.0,336.03,172.0,164.03,Credit Card
53887,2024-02-20,714,19,1,1,336.03,0.0,336.03,172.0,164.03,Debit Card
53888,2024-02-20,979,17,7,2,282.03,0.0,564.06,336.92,227.14,Credit Card
53889,2024-02-20,855,4,5,1,1354.44,0.0,1354.44,756.72,597.72,Debit Card
53890,2024-02-20,365,12,2,1,73.12,10.0,73.12,33.76,39.37,Cash
53891,2024-02-20,1685,1,3,2,1013.23,0.0,2026.46,1119.62,906.84,Credit Card
53892,2024-02-20,553,13,3,2,479.89,0.0,959.78,512.2,447.58,Debit Card
53893,2024-02-20,125,17,5,3,225.62,20.0,676.87,505.38,171.49,Debit Card
53894,2024-02-20,1307,7,8,1,24.78,0.0,24.78,10.4,14.38,Debit Card
53895,2024-02-20,859,15,2,1,428.32,0.0,428.32,240.02,188.3,Credit Card
53896,2024-02-20,1944,7,7,2,23.54,5.0,47.08,20.8,26.28,Debit Card
53897,2024-02-20,1362,7,6,2,24.78,0.0,49.56,20.8,28.76,Credit Card
53898,2024-02-20,165,18,7,1,133.56,20.0,133.56,84.34,49.22,Cash
53899,2024-02-20,411,12,7,2,81.25,0.0,162.5,67.52,94.98,Debit Card
53900,2024-02-20,1861,17,8,1,282.03,0.0,282.03,168.46,113.57,Debit Card
53901,2024-02-20,415,6,7,1,445.16,0.0,445.16,267.34,177.82,Credit Card
53902,2024-02-20,336,6,2,2,400.64,10.0,801.29,534.68,266.61,Credit Card
53903,2024-02-20,788,3,1,3,1144.24,0.0,3432.72,2120.28,1312.44,Credit Card
53904,2024-02-20,995,24,2,1,13.34,5.0,13.34,7.41,5.93,Debit Card
53905,2024-02-20,633,4,1,1,1286.72,5.0,1286.72,756.72,530.0,Credit Card
53906,2024-02-20,513,19,7,1,336.03,0.0,336.03,172.0,164.03,Debit Card
53907,2024-02-20,1567,9,8,1,53.71,10.0,53.71,27.39,26.32,Debit Card
53908,2024-02-20,547,9,7,1,59.68,0.0,59.68,27.39,32.29,Credit Card
53909,2024-02-20,1459,9,2,1,59.68,0.0,59.68,27.39,32.29,Debit Card
53910,2024-02-20,1577,24,4,1,11.93,15.0,11.93,7.41,4.52,Credit Card
53911,2024-02-20,1017,5,3,2,683.61,5.0,1367.22,795.84,571.38,Cash
53912,2024-02-20,138,20,4,1,278.51,20.0,278.51,176.76,101.75,Credit Card
53913,2024-02-20,842,8,7,1,116.43,15.0,116.43,62.26,54.17,Credit Card
53914,2024-02-20,117,20,2,1,348.14,0.0,348.14,176.76,171.38,Cash
53915,2024-02-20,1067,6,3,1,445.16,0.0,445.16,267.34,177.82,Debit Card
53916,2024-02-20,51,10,3,1,165.7,0.0,165.7,66.39,99.31,Credit Card
53917,2024-02-20,843,21,2,2,289.21,0.0,578.42,262.94,315.48,Debit Card
53918,2024-02-20,255,24,5,1,14.04,0.0,14.04,7.41,6.63,Cash
53919,2024-02-20,608,9,3,2,59.68,0.0,119.36,54.78,64.58,Cash
53920,2024-02-20,391,2,6,1,469.16,10.0,469.16,298.35,170.81,Debit Card
53921,2024-02-20,590,27,4,1,16.54,20.0,16.54,12.28,4.26,Credit Card
53922,2024-02-21,239,18,4,1,166.95,0.0,166.95,84.34,82.61,Credit Card
53923,2024-02-21,1930,18,8,1,166.95,0.0,166.95,84.34,82.61,Digital Wallet
53924,2024-02-21,1727,22,5,1,110.46,0.0,110.46,52.9,57.56,Cash
53925,2024-02-21,1589,6,2,2,400.64,10.0,801.29,534.68,266.61,Debit Card
53926,2024-02-21,1869,1,6,1,1013.23,0.0,1013.23,559.81,453.42,Credit Card
53927,2024-02-21,1388,12,2,3,81.25,0.0,243.75,101.28,142.47,Credit Card
53928,2024-02-21,1903,23,1,2,13.19,0.0,26.38,13.8,12.58,Credit Card
53929,2024-02-21,756,3,8,1,1029.82,10.0,1029.82,706.76,323.06,Debit Card
53930,2024-02-21,1704,21,5,1,274.75,5.0,274.75,131.47,143.28,Debit Card
53931,2024-02-21,1291,23,5,1,11.87,10.0,11.87,6.9,4.97,Cash
53932,2024-02-21,764,27,4,1,20.68,0.0,20.68,12.28,8.4,Digital Wallet
53933,2024-02-21,733,13,2,2,479.89,0.0,959.78,512.2,447.58,Credit Card
53934,2024-02-21,1777,17,3,1,239.73,15.0,239.73,168.46,71.27,Credit Card
53935,2024-02-21,1207,15,6,1,406.9,5.0,406.9,240.02,166.88,Debit Card
53936,2024-02-21,1392,9,4,3,56.7,5.0,170.09,82.17,87.92,Debit Card
53937,2024-02-21,75,17,5,4,253.83,10.0,1015.31,673.84,341.47,Credit Card
53938,2024-02-21,1382,21,1,1,289.21,0.0,289.21,131.47,157.74,Credit Card
53939,2024-02-21,41,8,6,1,116.43,15.0,116.43,62.26,54.17,Credit Card
53940,2024-02-21,431,3,1,3,1029.82,10.0,3089.45,2120.28,969.17,Debit Card
53941,2024-02-21,1539,24,1,1,11.23,20.0,11.23,7.41,3.82,Cash
53942,2024-02-21,21,3,8,1,915.39,20.0,915.39,706.76,208.63,Credit Card
53943,2024-02-21,512,3,5,1,1144.24,0.0,1144.24,706.76,437.48,Cash
53944,2024-02-21,879,4,1,3,1354.44,0.0,4063.32,2270.16,1793.16,Debit Card
53945,2024-02-21,1011,3,2,5,972.6,15.0,4863.02,3533.8,1329.22,Credit Card
53946,2024-02-21,1064,8,7,1,136.98,0.0,136.98,62.26,74.72,Cash
53947,2024-02-21,301,15,5,1,428.32,0.0,428.32,240.02,188.3,Debit Card
53948,2024-02-21,87,21,7,4,289.21,0.0,1156.84,525.88,630.96,Digital Wallet
53949,2024-02-21,876,4,4,1,1354.44,0.0,1354.44,756.72,597.72,Debit Card
53950,2024-02-21,876,6,6,1,445.16,0.0,445.16,267.34,177.82,Credit Card
53951,2024-02-21,1498,18,2,3,166.95,0.0,500.85,253.02,247.83,Debit Card
53952,2024-02-21,523,15,5,2,385.49,10.0,770.98,480.04,290.94,Debit Card
53953,2024-02-21,1319,9,2,1,56.7,5.0,56.7,27.39,29.31,Credit Card
53954,2024-02-21,1009,11,7,2,165.05,0.0,330.1,155.08,175.02,Credit Card
53955,2024-02-21,1936,27,5,1,20.68,0.0,20.68,12.28,8.4,Credit Card
53956,2024-02-21,1832,18,7,2,158.6,5.0,317.2,168.68,148.52,Debit Card
53957,2024-02-21,1924,11,4,2,148.55,10.0,297.09,155.08,142.01,Digital Wallet
53958,2024-02-21,767,6,7,5,445.16,0.0,2225.8,1336.7,889.1,Credit Card
53959,2024-02-21,390,15,4,1,321.24,25.0,321.24,240.02,81.22,Cash
53960,2024-02-21,839,3,8,3,972.6,15.0,2917.81,2120.28,797.53,Debit Card
53961,2024-02-21,666,16,4,2,388.88,5.0,777.76,469.1,308.66,Credit Card
53962,2024-02-21,1021,2,1,1,521.29,0.0,521.29,298.35,222.94,Debit Card
53963,2024-02-21,1025,1,3,1,1013.23,0.0,1013.23,559.81,453.42,Credit Card
53964,2024-02-21,1647,24,7,1,14.04,0.0,14.04,7.41,6.63,Cash
53965,2024-02-21,485,15,5,3,342.66,20.0,1027.97,720.06,307.91,Debit Card
53966,2024-02-21,1964,27,8,2,20.68,0.0,41.36,24.56,16.8,Credit Card
53967,2024-02-21,839,10,2,1,149.13,10.0,149.13,66.39,82.74,Debit Card
53968,2024-02-21,1865,6,7,1,378.39,15.0,378.39,267.34,111.05,Cash
